Instance,country,region_code,region_name,latitude,longitude,location_geom,total_hospitalized_patients,recovered,deaths
264,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),164,2261,234
265,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),159,2564,240
266,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),160,2703,248
267,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),167,2826,253
268,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),169,3079,257
269,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),163,3234,259
270,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),156,3371,271
271,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),158,3474,278
272,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),160,3641,281
273,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),158,3818,285
274,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),159,3960,290
275,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),157,4113,292
276,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),153,4219,297
277,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),145,4328,302
278,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),144,4495,302
279,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),144,4641,310
280,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),151,4702,311
281,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),135,4878,315
282,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),136,4953,317
283,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),135,5049,322
284,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),124,5177,324
285,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),120,5240,326
286,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),116,5306,330
287,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),110,5406,333
288,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),115,5469,335
289,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),105,5557,339
290,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),103,5584,343
291,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),108,5674,344
292,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),97,5749,347
293,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),84,5823,351
294,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),82,5896,353
295,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),83,5944,353
296,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),80,6022,356
297,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),74,6060,360
298,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),78,6105,362
299,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),77,6121,365
300,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),80,6149,366
301,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),82,6191,368
302,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),88,6198,368
303,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),95,6249,368
304,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),88,6284,370
305,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),87,6321,371
306,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),88,6331,371
307,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),81,6364,372
308,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),85,6375,374
309,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),99,6372,376
310,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),74,6439,378
311,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),74,6459,379
312,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),77,6483,379
313,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),76,6501,381
314,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),78,6501,383
315,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),68,6532,386
316,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),64,6562,387
317,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),55,6585,387
318,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),55,6611,388
319,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),58,6617,388
320,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),55,6651,388
321,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),51,6661,388
322,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),54,6686,389
323,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),53,6699,391
324,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),50,6722,392
325,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),45,6753,392
326,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),45,6777,392
327,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),43,6793,392
328,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),48,6815,393
329,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),44,6830,394
330,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),47,6840,395
331,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),48,6888,398
332,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),48,6921,399
333,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),44,6955,400
334,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),42,6984,400
335,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),45,6993,400
336,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),47,7033,401
337,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),48,7037,401
338,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),48,7064,401
339,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),47,7092,402
340,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),45,7106,403
341,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),40,7124,403
342,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),39,7129,404
343,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),35,7160,404
344,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),36,7166,405
345,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),28,7198,405
346,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),32,7220,406
347,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),30,7232,406
348,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),28,7248,407
349,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),27,7266,408
350,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),27,7272,409
351,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),28,7281,410
352,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),22,7304,411
353,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),18,7319,411
354,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),18,7327,411
355,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),16,7339,412
356,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),15,7351,412
357,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),15,7359,413
358,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),12,7367,413
359,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),10,7383,413
360,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),10,7392,413
361,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),12,7398,413
362,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7409,413
363,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),9,7411,414
364,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),7,7417,414
365,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),7,7418,414
366,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),6,7431,415
367,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),10,7435,415
368,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7441,415
369,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),9,7455,415
370,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7462,415
371,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),12,7465,415
372,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),16,7474,415
373,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),15,7485,415
374,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),14,7491,415
375,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),15,7499,416
376,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),12,7511,416
377,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),12,7525,416
378,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7527,417
379,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7533,417
380,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),11,7547,417
381,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),14,7554,417
382,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),14,7565,417
383,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),14,7576,417
384,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),17,7582,417
385,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),16,7586,417
386,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),18,7591,417
387,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),17,7602,418
388,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),17,7626,419
389,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),24,7634,419
390,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),26,7642,419
391,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),27,7653,419
392,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),24,7654,419
393,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),25,7671,419
394,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),29,7697,419
395,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),30,7709,419
396,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),33,7748,419
397,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),31,7763,420
398,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),40,7787,420
399,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),45,7835,420
400,ITA,2,Valle d'Aosta,45.73750286,7.320149366,POINT(7.320149366 45.73750286),47,7839,421
401,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),0,0,0
402,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),2,0,0
403,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),2,0,0
404,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),2,0,0
405,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),5,1,0
406,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),7,1,0
407,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),7,1,0
408,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),7,1,0
409,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),10,1,0
410,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),17,1,0
411,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),29,1,0
412,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),40,1,0
413,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),61,1,0
414,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),98,1,0
415,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),116,1,1
416,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),131,3,1
417,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),141,5,1
418,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),159,7,5
419,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),211,10,5
420,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),247,10,6
421,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),282,10,8
422,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),282,11,14
423,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),472,12,17
424,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),587,17,22
425,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),679,22,38
426,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),790,33,47
427,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),866,35,72
428,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),921,42,91
429,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1076,51,109
430,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1162,51,129
431,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1250,54,142
432,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1296,95,158
433,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1327,103,177
434,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1370,108,198
435,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1386,121,215
436,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1395,131,231
437,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1413,138,244
438,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1417,182,253
439,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1430,216,268
440,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1437,300,290
441,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1415,310,307
442,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1387,337,325
443,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1395,350,350
444,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1350,377,369
445,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1326,430,392
446,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1294,441,408
447,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1267,451,454
448,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1234,499,467
449,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1221,578,495
450,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1217,615,518
451,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1227,637,538
452,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1193,693,556
453,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1153,745,585
454,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1105,925,602
455,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1081,1149,618
456,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1044,1239,637
457,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1032,1272,667
458,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),1004,1295,686
459,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),994,1828,705
460,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),959,1886,723
461,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),897,2002,742
462,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),853,2109,760
463,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),835,2300,778
464,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),825,2401,795
465,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),763,2524,811
466,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),715,2802,827
467,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),672,2926,842
468,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),644,3218,854
469,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),637,3297,863
470,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),625,3363,872
471,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),619,3441,881
472,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),595,3552,889
473,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),554,3670,899
474,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),528,4052,915
475,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),483,4199,930
476,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),443,4360,937
477,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),428,4685,942
478,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),424,4764,950
479,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),379,5002,959
480,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),356,5302,964
481,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),337,5498,973
482,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),305,5739,976
483,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),300,5991,979
484,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),281,6162,984
485,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),263,6399,989
486,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),246,6653,992
487,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),223,6867,998
488,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),210,7119,1004
489,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),204,7240,1009
490,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),197,7270,1011
491,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),186,7349,1013
492,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),189,7416,1015
493,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),179,7527,1021
494,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),163,7595,1027
495,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),153,7677,1029
496,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),142,7802,1031
497,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),133,7897,1037
498,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),125,7952,1041
499,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),110,7977,1048
500,ITA,9,Toscana,43.76923077,11.25588885,POINT(11.25588885 43.76923077),110,8053,1053
